month-year,year,advertiser,brand root,category level 2,category level 3,category level 8,channel,placement,publisher,impressions,spend (usd)
Mar 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,95291,664.18
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,36953,276.75
Jun 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,73769,552.47
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,192118,1392.51
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,496718,3600.3
May 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1366105,9102.48
May 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,41863,278.94
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,346611,2504.73
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,125433,835.77
Jun 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,849209,5658.36
Feb 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,424863,3234.09
Feb 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,44239,342.59
Feb 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,558786,3894.74
Jun 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,616574,4108.29
Jul 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,377525,2771.62
Mar 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,153651,1110.33
Mar 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,75372,544.67
Jul 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,223943,1658.01
May 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,35657,267.04
May 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,288428,2010.34
Jan 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,53135,370.35
Jun 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,41564,276.94
Jun 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Ads on Reel,Facebook,668848,5316.49
Jun 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,1257479,9375.83
Feb 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,183616,1365.59
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,655020,4385.87
Feb 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,289909,2020.67
May 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,193124,1403.44
Sep 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,358025,2595.03
May 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,258474,1722.23
Nov 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,296010,2276.14
May 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,84626,563.87
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,499059,3532.14
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,420006,2798.53
Aug 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,347251,2516.93
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Ads on Reel,Facebook,79332,639.42
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,131242,874.48
Aug 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,192780,1397.29
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,44239,342.59
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,329925,2299.58
May 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,737768,4915.79
May 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,134397,895.49
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,500299,3691.95
Mar 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,78505,567.31
Mar 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,646930,4745.51
Sep 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,75913,559.4
Oct 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,119779,889.23
Sep 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,309068,2267.22
Feb 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,1022899,7631.57
Feb 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,87030,673.96
Mar 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,114587,859.98
Aug 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,114880,832.67
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,128150,853.88
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,41853,278.87
Mar 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,113806,793.24
Feb 2025,2025,Baby Buddha Products,Baby Buddha Products,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,242555,1876.77
Nov 2024,2024,Baby Buddha Products,Baby Buddha Products,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Ads on Reel,Facebook,43265,341.88
Feb 2025,2025,Baby Buddha Products,Baby Buddha Products,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,36934,276.6
Nov 2024,2024,Baby Buddha Products,Baby Buddha Products,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,86194,681.11
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,1287176,9272.31
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,40110,290.72
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,1270338,8854.26
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,115347,816.44
Jul 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,11177228,80396.82
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,5098210,35534.52
Jul 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,113229,820.7
Jan 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Marketplace,Facebook,321854,2353.68
Jul 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Stories,Facebook,84928,591.96
Jul 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,4152936,28945.96
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,7044651,48483.27
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,686067,4781.89
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,16400489,117074.09
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,94732,660.28
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,515436,3592.59
May 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,794275,5675.72
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,825635,5744.23
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,1485219,10198.5
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,122739,817.82
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,204143,1461.6
May 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,418996,2929.43
May 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,1546542,10591.16
Dec 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,410559,3309.13
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,304010,2118.95
Dec 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,83280,671.24
Jun 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,235061,1772.07
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,425376,2964.87
Jan 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,188380,1313.01
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,169728,1130.91
Jun 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,741924,5470.28
Jan 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,24931,173.77
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,343682,2432.63
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,270972,1888.67
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,226707,1604.65
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,345223,2443.53
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,1039342,7356.62
Aug 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,504900,3755.41
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,17494190,121934.51
Aug 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,2028184,14136.44
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,5842905,40725.05
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,313548,2272.64
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,4271553,31030.66
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,277627,1935.06
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,1752566,12215.38
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,257978,1718.92
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Stories,Facebook,79361,575.22
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,680087,5026.44
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,1838469,13015.06
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,80605,550.01
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,1156089,8057.94
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,1167903,7781.84
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,504014,3358.29
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,2295574,16248.36
Apr 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,42449,282.84
Jul 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Reels,Facebook,114420,809.87
Jun 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,163516,1183.99
Jul 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,1493853,10596.6
Jun 2025,2025,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Ads on Reel,Facebook,126382,998.68
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Other,Facebook,4809527,33522.4
Sep 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,41351,299.72
Feb 2024,2024,Pumpables,Pumpables,Shopping,Shopping,Shopping,Facebook,Feed,Facebook,148338,1033.92
Mar 2024,2024,Koninklijke Philips,Avent,Consumer Packaged Goods,Baby & Toddler,Baby Bottles & Nursing Aids,Desktop Display,Other,YouTube,19565,184.92
May 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,31762,247.1
May 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,123497,192.17
Nov 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Home & Garden Shopping,Home Security Devices,YouTube,In-Stream,YouTube,318927,526.99
May 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,565277,879.57
Dec 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,28525,238.16
Jun 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Desktop Display,Other,YouTube,10353,97.87
Nov 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,53544,442.38
May 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,105437,820.31
Nov 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Home & Garden Shopping,Home Security Devices,YouTube,In-Stream,YouTube,133860,1105.95
May 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,232307,361.46
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,6353,60.06
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,15364,145.24
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,8380,79.24
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,12618,20.85
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,12976,122.63
Apr 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,24329,372.03
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,8380,79.24
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,17320,163.69
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,12799,211.49
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,188988,1786.54
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,13415,201.23
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,15572,121.15
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,53591,506.75
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,36872,348.65
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,326820,3090.27
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,13408,126.78
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,6260,59.19
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,22627,339.43
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,30665,289.88
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,6704,63.39
Apr 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,23927,366.0
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,20266,191.54
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,YouTube,11732,110.93
Feb 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,105965,148.47
Mar 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,23134,34.7
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,15084,25.42
Jan 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,38226,57.34
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,15763,22.09
Mar 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,67142,100.72
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,61303,93.57
Feb 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,33803,50.71
Feb 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,44743,67.12
Apr 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,32588,251.86
Jan 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,24628,184.72
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,82849,628.37
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,47029,71.23
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,30581,46.45
Mar 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,YouTube,In-Stream,YouTube,23575,35.36
Oct 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,13932,22.56
Dec 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,13798,23.25
May 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,15468,24.07
Jan 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,12890,96.68
May 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,14604,22.72
Mar 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,84363,632.75
Mar 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,YouTube,In-Stream,YouTube,60597,908.97
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,yahoo.com,191348,440.05
Jul 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Desktop Display,Other,amazon.com,1565948,1926.14
Jul 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Desktop Display,Other,amazon.com,941246,1157.75
Jul 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Desktop Display,Other,amazon.com,614896,756.33
Feb 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,amazon.com,183085,225.2
Feb 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,amazon.com,47043,178.29
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,weather.com (The Weather Company),29596,68.23
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,cnn.com (Turner Digital),47730,239.18
Apr 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,people.com (Meredith),81313,1299.12
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,people.com (Meredith),118975,538.62
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,people.com (Meredith),102129,2610.7
Jun 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Desktop Video,Other,babycenter.com,581454,9072.33
Jun 2024,2024,Anker Technology Co. Limited,Eufy,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Desktop Video,Other,babycenter.com,8450,112.25
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Desktop Display,Other,goal.com,17730,29.9
